"time","file","row","column","references","code"
"27","ProductListNewStoreEndpointTests.swift","15","16","24","instance method setUp()"
"27","ContractNotesViewController.swift","65","7","24","instance method render(with:)"
"27","RestScreen+FormItemFactory+ActiveItems.swift","31","7","24","instance method finePrint(for:with:)"
"27","WelfareFundSelectViewController.swift","189","15","24","instance method updateFakeNavbar(with:animationSubtype:)"
"27","ISZFundViewController.swift","41","16","24","instance method viewDidLoad()"
"27","RateCell.swift","17","43","24","(closure)"
"27","INVAmountAttribute+CoreDataProperties.swift","15","32","24","class method fetchRequest()"
"27","WelfareAttachDocumentsWidgetFabricTests.swift","91","7","24","instance method testServiceWithWidgetBottomButton()"
"27","WelfarePromoCodeFieldService.swift","101","7","24","instance method applyStrategy(_:)"
"27","Rates.Factory.swift","152","7","24","instance method makeMetalsVC(gate:)"
"27","WelfareAlertYearWidgetService.swift","119","79","24","(closure)"
"27","AdsButtonWithSheetWidgetServiceTests.swift","60","7","7","instance method testWidgetType()"
"27","Multicurrency+Equatable.swift","24","6","1","operator function ==(_:_:)"
"27","NSAttributedString+Extensions.swift","29","14","22","operator function +(_:_:)"
"27","ObjcFeaturesAvailabilityFacade.swift","25","37","17","getter isLoansPreadoptedEnabled"
"27","KnifeSwitchDecoderTests.swift","69","7","14","instance method testDecodeDeeplinkFlowMapFromServices()"
"27","ConverterPresenterTests.swift","60","7","20","instance method testSelectCurrency()"
"27","WidgetViewModelTests.swift","104","7","20","instance method testActionBlockWithCurrencyWrapperAndOpenState()"
"27","ConverterCurrencyConcretizerTests.swift","264","7","20","instance method testParamsToMoveRUBToEUR()"
"27","XMLNodeMapper.swift","134","15","12","instance method getObjects(from:nodePath:bypassRecursively:)"
"27","AdditionalOptionStrategyTests.swift","116","7","25","instance method testStrategyEmptyChangedValueField()"
"27","Converter.SearchFeatureItemsProvider.swift","58","41","25","getter metalsConverterSearchIndex"
"27","ContractBuilderFactoryTests.swift","27","7","25","instance method testMakeHeaderBuilder()"
"27","DebitCardsCoordinatorTests.swift","67","7","7","instance method testStartOrderSummary()"
"27","SecurityCodeInteractor.swift","106","7","11","instance method startSecurityCodeCreation(processType:completion:)"
"27","NewCardViewController.swift","28","41","11","(closure)"
"27","WelfareFundSelectViewController.swift","138","46","24","getter shortFormHeight"
"27","WelfareAttachDocumentsWidgetPresenterTests.swift","69","7","24","instance method testShowNoDocumentsScreen()"
"27","MagicWrapper.Module.Deposits.swift","27","54","24","getter depositCreationViewController"
"27","ProductDetailsController.swift","92","16","24","instance method viewDidLayoutSubviews()"
"27","CatalogProductListViewController.swift","50","43","24","(closure)"
"27","ContractListFormItemsProviderTests.swift","18","16","24","instance method setUp()"
"27","ProductTitleView.swift","82","7","24","instance method setItem(item:)"
"27","ContractListFormItemsProvider.swift","81","15","24","instance method createAgreementFormItem(for:)"
"27","NSZUseCaseTests.swift","64","7","21","instance method testReplenishmentNsz()"
"27","ExternalCardInteractorTests.swift","63","7","7","instance method testThatDidRequestExternalCardFlowFailedCallDidReceiveMessage()"
"27","RecommendedPaymentList.swift","35","9","22","initializer init(map:)"
"27","WelfareFundSelectServiceTests.swift","38","7","22","instance method testIsCorrectTrue()"
"27","GoalCategoryViewController.swift","58","39","18","(closure)"
"27","UFSNetworkApi.swift","34","14","8","instance method performRequest(requestType:switchOffAlerts:path:parameters:_:)"
"27","InterfaceController.swift","76","16","12","instance method willActivate()"
"27","AutopaymentListConverterTest.swift","15","7","10","instance method testCoverterAutopaymenList()"
"27","CalculateMounthlyPaymentStrategyTests.swift","55","7","13","instance method testSuccessResult()"
"27","Widget.WideViewMapper.swift","55","7","25","instance method transformToSections(buyAndSale:for:)"
"27","WelfareQuantityFabricTests.swift","63","7","25","instance method testWidgetType()"
"27","ContractRouterTests.swift","79","7","25","instance method testDismissPresentedController()"
"27","InsuranceEndpointTest.swift","64","7","25","instance method testInsuranceEndpointGetDataMethodSuccess()"
"27","BindingModuleLauncherMock.swift","27","30","9","(closure)"
"27","SecurityCodeParamsBuilderTests.swift","45","7","9","instance method testUpdateUserParams()"
"27","CalculateInsuranceWorker.swift","84","59","16","(closure)"
"27","LoanAmountWithInsuranceStrategy.swift","65","15","16","instance method parseCategory(reference:)"
"27","ProductDetailsIPPFactoryTests.swift","58","55","21","(closure)"
"27","CardReissueService+CourierDelivery.swift","98","34","1","getter reissueError"
"27","VisaDigitalOfferViewController.swift","123","33","9","(closure)"
"27","BrokerageAccountPageTest.swift","22","7","12","instance method test()"
"27","ISZBuyHeaderSectionCell.swift","98","45","24","(closure)"
"27","EndpointConfigurationFactoryTests.swift","113","7","24","instance method testCatalogProductListEndpointDependencies()"
"27","Converter.Container.Presenter.swift","82","7","24","instance method converterUseCase(_:didFailToUpdateRates:)"
"27","ConfirmPresenterTests.swift","41","7","8","instance method testConfigure()"
"27","WelfareChipsSelectFormItemTests.swift","31","7","24","instance method testInit()"
"27","SimpleValidator.swift","38","7","24","instance method validate(string:)"
"27","WelfareTappableTextFormItem.swift","45","7","24","instance method formItemActionForTap(with:)"
"27","SOChain+Extensions.swift","15","7","22","instance method finishIfCancelled()"
"27","KnifeSwitchDecoder.swift","53","23","11","instance method decode(config:currentNode:)"
"27","KnifeSwitchDecoderTests.swift","27","10","7","instance method testRemoteConfigEnabled()"
"27","NoDataView.swift","28","28","10","(closure)"
"27","ApplePayStatusSource.swift","52","30","8","getter buttons"
"27","WorkflowProvidersFactoryTests.swift","106","7","7","instance method testMakeOrderHistoryProvider()"
"27","CreditHolidaysHistoryFormItemTests.swift","66","7","13","instance method testStatusColor()"
"26","CompaniesListStatusEndpoint.swift","31","9","25","(closure)"
"26","WelfareRemainWidgetFabricTests.swift","29","7","25","instance method testWidgetType()"
"26","RateHeaderView.swift","43","15","25","instance method setup()"
"26","WelfareRemainWidgetService.swift","83","7","25","instance method handleErrors(_:)"
"26","FirstRateView.swift","61","15","25","instance method setup()"
"26","EsimOrderedListService.swift","31","7","8","instance method fetchEsimList(with:)"
"26","ProductDetailsIISFactoryTests.swift","53","10","21","instance method testReplenishmentAvailable()"
"26","ProductDetailsIPPFactoryTests.swift","43","8","21","instance method testButtonsUnavailable()"
"26","MainPage.swift","79","14","18","instance method waitForPageLoading(productType:hasProducts:)"
"26","InvestmentsReference.swift","81","67","24","(closure)"
"26","ProductDetailsRouter.swift","46","49","24","(closure)"
"26","ProductDetailsController.swift","64","2","24","initializer init(interactor:router:)"
"26","CurrenciesSorterTests.swift","90","40","20","getter toCurrencyTestCases"
"26","GoalDateDescriptionStrategyTests.swift","20","16","8","instance method setUp()"
"26","KPPContainerModelTests.swift","178","7","22","instance method testModelHasParitetSberKPPPayStageModel_typeParitetSber()"
"26","Invoice.swift","27","9","22","initializer init(map:)"
"26","IconMapperTests.swift","45","7","8","instance method testOtherIcons()"
"26","KnifeSwitchDecoderTests.swift","249","7","14","instance method mockRemoteConfigPathForServicesMap(value:isEnabled:)"
"26","SubscriptionSaveRequestTest.swift","15","7","10","instance method testRecommendedRequestSubscribe()"
"26","LauncherBindingModule.swift","56","15","11","instance method isFeatureEnabled(feature:version:)"
"26","MonthlyPaymentCalculatorWorkerTests.swift","240","7","13","instance method testTermAmountCategoryInsurancesRateMinMaxCreditPotentialWrong()"
"26","WelfareHistorySelectWidgetService.swift","29","2","25","initializer init(fieldId:headerItem:viewModel:workflowAssemblyFactory:widgetStrategies:)"
"26","WelfareLoaderWidgetService.swift","43","2","25","initializer init(item:config:event:сompaniesListStatusService:)"
"26","Widget.LocalizableStringsFactory.swift","76","7","25","instance method actualRateRangeInformation(amountUpper:for:)"
"26","Rates.CurrencyContentStrategy.swift","218","7","25","instance method makeButtonItem()"
"26","HistoryStatementsItemsProviderTests.swift","17","16","25","instance method setUp()"
"26","ConverterBannerUpdateParametersTests.swift","47","7","19","instance method testReturnsThereIsMoreProfitableRate()"
"26","ConverterPresenterTests.swift","100","7","20","instance method testExchangeButtonTapped()"
"26","ProductDetailsPresenterTests.swift","19","19","22","instance method setUpWithError()"
"26","String+Extensions.swift","61","24","22","getter fileName"
"26","EribDateField.swift","32","9","11","initializer init(map:)"
"26","DividerFactory.swift","17","14","17","static method selectDivider(by:)"
"26","WelfareFundSelectViewController.swift","25","42","24","getter tableContentHeight"
"26","Converter.Factory.swift","107","7","24","instance method makeMetalsConverterController(gate:)"
"26","ContractRouter.swift","107","7","24","instance method presentHistoryStatements(contractId:emptyInfo:)"
"26","ServiceDetailsFetcherTests.swift","88","10","4","instance method testGetServiceReturnsCorrectErrorIfErrorOccursWhileFetching()"
"26","ISZBaseViewController.swift","117","7","24","instance method setupStatusBar()"
"26","WelfareKladrProviderTests.swift","52","68","24","(closure)"
"26","InsuranceDataSourceServiceTests.swift","135","7","24","instance method testSetLoadingStateDataSource()"
"26","MainProcessStrategyFactoryTests.swift","39","7","13","instance method testAvalibleStrategies()"
"26","MonthlyPaymentCalculatorWorkerTests.swift","297","15","13","instance method defaultSelectedCategoryInsurance()"
"26","ProductHistoryInterfaceController.swift","21","16","12","instance method awake(withContext:)"
"26","LoansDetailPage.swift","68","14","18","instance method checkCreditForType(creditType:)"
"26","GoalDateSheetViewController.swift","28","16","18","instance method loadView()"
"26","ConsentHistoryDetailsTests.swift","47","7","4","instance method testOpenControllerForNavigationControllerStartsFlowIfIdentifierNotEmpty()"
"26","InternalPaymentAutoTransferActionTests.swift","148","7","4","instance method context(type:)"
"26","RiskProfileMonthsAmountsWorkerTests.swift","20","19","21","instance method setUp()"
"26","ContactlessPayViewControllerTests.swift","14","7","5","instance method testCurrentController()"
"26","WelfareKladrProviderModelSwitchTests.swift","51","68","25","(closure)"
"26","SecurityCodeRepository.swift","257","7","11","instance method updateAuthentificator(completion:error:)"
"26","PaySystemsCurrencyPresenter.swift","103","15","8","instance method add(currencies:to:)"
"26","LoanDetailNetwork.swift","15","21","18","static method mockSession()"
"26","CatalogRouter.swift","71","7","6","instance method openQR()"
"26","SecurityCodePinPadPresenterTests.swift","262","7","9","instance method testCheckCodeOperationCreate()"
"26","RestScreen+FormItemFactory+StaticItems.swift","106","12","24","(closure)"
"26","WelfareTotalWidgetFabricTests.swift","190","7","24","instance method testServiceWithDisabledVisibility()"
"26","RiskProfileMultipleAnswerModel.swift","76","15","24","instance method updateSelectedItems()"
"26","WelfarePromoCodeFieldService.swift","108","13","24","instance method sendEvent()"
"26","DocumentUploadService.swift","41","7","24","instance method uploadDocument(attachment:completion:)"
"26","UnblockCardDataSource.swift","120","42","1","getter buttons"
"26","ExternalCardAssembly.swift","21","20","11","instance method makeFlowCoordinator()"
"26","BannerCollectionCell.swift","70","7","8","instance method imageView(_:didSet:)"
"26","EndpointSelectorTests.swift","20","7","19","instance method testReturnedEndpoint()"
"26","KPPScreenRouterTests.swift","42","7","21","instance method testKPPCombinedViewControllerPushIfDataAndController()"
"26","CheckboxListServiceTests.swift","85","7","6","instance method testServiceStrategyNoNil()"
"26","RecommendedProviderConverterTest.swift","15","7","10","instance method testConverterWithEmptyResponseMock()"
